"timestamp","blockNumber","totalSupply","totalValue","ethPrice"
1718107571,20068473,"1.0973575752797897e+20","1.2831912079771428e+20","3529.57"
1718107583,20068474,"1.0973575752797897e+20","1.2831912079771428e+20","3529.57"
1718107619,20068477,"1.0973575752797897e+20","1.2831912079771428e+20","3529.57"
1718107679,20068482,"1.0973575752797897e+20","1.2831912079771428e+20","3529.57"
1718107691,20068483,"1.0973575752797897e+20","1.2831912079771428e+20","3529.57"
1718107715,20068485,"1.0973575752797897e+20","1.2831912079771428e+20","3529.57"
1718107775,20068490,"1.0973575752797897e+20","1.2831912079771428e+20","3529.57"
1718107787,20068491,"1.0976141288398026e+20","1.2834912079771428e+20","3529.57"
1718107811,20068493,"1.0976141288398026e+20","1.2834912079771428e+20","3529.57"
1718107823,20068494,"1.0976141288398026e+20","1.2834912079771428e+20","3529.57"
1718107859,20068497,"1.098554825226517e+20","1.2845912079771428e+20","3529.57"
1718107919,20068502,"1.098554825226517e+20","1.2845912079771428e+20","3529.57"
1718107943,20068504,"1.098554825226517e+20","1.2845912079771428e+20","3529.57"
1718108171,20068523,"1.1462271801588687e+20","1.3403367079771428e+20","3529.57"
1718108207,20068526,"1.1462271801588687e+20","1.3403367079771428e+20","3529.57"
1718108219,20068527,"1.1462271801588687e+20","1.3403367079771428e+20","3529.57"
1718108267,20068531,"1.1462271801588687e+20","1.3403367079771428e+20","3529.57"
1718108315,20068535,"1.1462271801588687e+20","1.3403367079771428e+20","3529.57"
1718108375,20068540,"1.1488782336123365e+20","1.3434367079771428e+20","3529.57"
1718108399,20068542,"1.1488782336123365e+20","1.3434367079771428e+20","3529.57"
1718108435,20068545,"1.1488782336123365e+20","1.3434367079771428e+20","3529.57"
1718108495,20068550,"1.1488782336123365e+20","1.3434367079771428e+20","3529.57"
1718108531,20068553,"1.1873612676142888e+20","1.3884367079771428e+20","3529.57"
1718108567,20068556,"1.1873612676142888e+20","1.3885727108562593e+20","3529.57"
1718108579,20068557,"1.2003587081707923e+20","1.4037727108562593e+20","3529.57"
1718108603,20068559,"1.2003587081707923e+20","1.4037727108562593e+20","3529.57"
1718108615,20068560,"1.2003587081707923e+20","1.4037727108562593e+20","3529.57"
1718108627,20068561,"1.4404693205567259e+20","1.6845727108562593e+20","3529.57"
1718108639,20068562,"1.4404693205567259e+20","1.6845727108562593e+20","3529.57"
1718108675,20068565,"1.4404693205567259e+20","1.6845727108562593e+20","3529.57"
1718108699,20068567,"1.4404693205567259e+20","1.6845727108562593e+20","3529.57"
1718108723,20068569,"1.4404693205567259e+20","1.6845727108562593e+20","3529.57"
1718108747,20068571,"1.4404693205567259e+20","1.6845727108562593e+20","3529.57"
1718108819,20068577,"1.4534667611132294e+20","1.6997727108562593e+20","3529.57"
1718108951,20068588,"1.4534667611132294e+20","1.6997727108562593e+20","3529.57"
1718108963,20068589,"1.4534667611132294e+20","1.6997727108562593e+20","3529.57"
1718108975,20068590,"1.4534667611132294e+20","1.6997727108562593e+20","3529.57"
1718109119,20068602,"1.4534667611132294e+20","1.6997727108562593e+20","3529.57"
1718109131,20068603,"1.4534667611132294e+20","1.6997727108562593e+20","3529.57"
1718109179,20068607,"1.543422731280609e+20","1.8049727108562593e+20","3529.57"
1718109191,20068608,"1.543422731280609e+20","1.8049727108562593e+20","3529.57"
1718109287,20068616,"1.543422731280609e+20","1.8049727108562593e+20","3529.57"
1718109335,20068620,"1.543422731280609e+20","1.8049727108562593e+20","3529.57"
1718109371,20068623,"1.543422731280609e+20","1.8049727108562593e+20","3529.57"
1718109407,20068626,"1.7441227312606252e+20","2.03968353614792e+20","3529.57"
1718109431,20068628,"1.8220560689132388e+20","2.13082353614792e+20","3529.57"
1718109503,20068634,"1.8220560689132388e+20","2.13082353614792e+20","3529.57"
1718109527,20068636,"1.8220560689132388e+20","2.13082353614792e+20","3529.57"
1718109551,20068638,"1.8220560689132388e+20","2.13082353614792e+20","3529.57"
1718109575,20068640,"1.8220560689132388e+20","2.13082353614792e+20","3529.57"
1718109599,20068642,"1.8220560689132388e+20","2.13082353614792e+20","3529.57"
1718109623,20068644,"1.8220560689132388e+20","2.13082353614792e+20","3529.57"
1718109647,20068646,"2.3351129329857466e+20","2.73082353614792e+20","3529.57"
1718109695,20068650,"2.358286001346355e+20","2.75792353614792e+20","3529.57"
1718109791,20068658,"2.358286001346355e+20","2.75792353614792e+20","3529.57"
1718109803,20068659,"2.358286001346355e+20","2.75792353614792e+20","3529.57"
1718109827,20068661,"2.358286001346355e+20","2.75792353614792e+20","3529.57"
1718109863,20068664,"2.358286001346355e+20","2.75792353614792e+20","3529.57"
1718109875,20068665,"2.358286001346355e+20","2.75792353614792e+20","3529.57"
1718109899,20068667,"2.358286001346355e+20","2.75792353614792e+20","3529.57"
1718109923,20068668,"2.358286001346355e+20","2.75792353614792e+20","3529.57"
1718109947,20068670,"2.358286001346355e+20","2.75792353614792e+20","3529.57"
1718109959,20068671,"2.358286001346355e+20","2.75792353614792e+20","3529.57"
1718109983,20068673,"2.358286001346355e+20","2.75792353614792e+20","3529.57"
1718109995,20068674,"2.3668369490808966e+20","2.76792353614792e+20","3529.57"
1718110067,20068680,"2.3668369490808966e+20","2.76792353614792e+20","3529.57"
1718110151,20068687,"2.3668369490808966e+20","2.76792353614792e+20","3529.57"
1718110163,20068688,"2.3668369490808966e+20","2.76792353614792e+20","3529.57"
1718110199,20068691,"2.3668369490808966e+20","2.76792353614792e+20","3529.57"
1718110247,20068695,"2.3668369490808966e+20","2.76792353614792e+20","3529.57"
1718110343,20068703,"2.3668369490808966e+20","2.76792353614792e+20","3529.57"
1718110367,20068705,"2.3668369490808966e+20","2.76792353614792e+20","3529.57"
1718110379,20068706,"2.3668369490808966e+20","2.76792353614792e+20","3529.57"
1718110415,20068709,"2.3668369490808966e+20","2.76792353614792e+20","3529.57"
1718110427,20068710,"2.3668369490808966e+20","2.76792353614792e+20","3529.57"
1718110463,20068713,"2.3668369490808966e+20","2.76792353614792e+20","3529.57"
1718110523,20068718,"2.3668369490808966e+20","2.76792353614792e+20","3537.3799314"
1718110559,20068721,"2.3668369490808966e+20","2.76792353614792e+20","3537.3799314"
1718110667,20068730,"2.3668369490808966e+20","2.76792353614792e+20","3537.3799314"
1718110691,20068732,"2.3668369490808966e+20","2.76792353614792e+20","3537.3799314"
1718110703,20068733,"2.3668369490808966e+20","2.76792353614792e+20","3537.3799314"
1718110715,20068734,"2.435244530957231e+20","2.84792353614792e+20","3537.3799314"
1718110739,20068736,"2.435244530957231e+20","2.84792353614792e+20","3537.3799314"
1718110763,20068738,"2.435244530957231e+20","2.84792353614792e+20","3537.3799314"
1718110799,20068741,"2.435244530957231e+20","2.84792353614792e+20","3537.3799314"
1718110811,20068742,"2.435244530957231e+20","2.84792353614792e+20","3537.3799314"
1718110835,20068744,"2.435244530957231e+20","2.84792353614792e+20","3537.3799314"
1718110847,20068745,"2.435244530957231e+20","2.84792353614792e+20","3537.3799314"
1718110859,20068746,"2.435244530957231e+20","2.84792353614792e+20","3537.3799314"
1718110883,20068748,"2.435244530957231e+20","2.84792353614792e+20","3537.3799314"
1718110907,20068750,"2.435244530957231e+20","2.84792353614792e+20","3537.3799314"
1718110979,20068756,"2.5462445309461784e+20","2.977733708581275e+20","3537.3799314"
1718111003,20068758,"2.5462445309461784e+20","2.977733708581275e+20","3537.3799314"
1718111015,20068759,"2.5462445309461784e+20","2.977733708581275e+20","3537.3799314"
1718111027,20068760,"2.5462445309461784e+20","2.977733708581275e+20","3537.3799314"
1718111099,20068766,"2.5462445309461784e+20","2.977733708581275e+20","3537.3799314"
1718111243,20068778,"2.5462445309461784e+20","2.977733708581275e+20","3537.3799314"
1718111279,20068781,"2.5462445309461784e+20","2.977733708581275e+20","3537.3799314"
1718111291,20068782,"2.5462445309461784e+20","2.977733708581275e+20","3537.3799314"
1718111303,20068783,"2.549408381607959e+20","2.981433708581275e+20","3537.3799314"
1718111363,20068788,"2.549408381607959e+20","2.981433708581275e+20","3537.3799314"
1718111531,20068802,"2.55368385547523e+20","2.986433708581275e+20","3537.3799314"
1718111603,20068808,"2.5679639381919148e+20","3.003133708581275e+20","3537.3799314"
1718111639,20068811,"2.5679639381919148e+20","3.003133708581275e+20","3537.3799314"
1718111651,20068812,"2.8244923702281686e+20","3.303133708581275e+20","3537.3799314"
1718111663,20068813,"2.8244923702281686e+20","3.303133708581275e+20","3537.3799314"
1718111867,20068830,"3.0596434329280676e+20","3.578133708581275e+20","3537.3799314"
1718111903,20068833,"3.0596434329280676e+20","3.578133708581275e+20","3537.3799314"
1718111975,20068839,"3.0596434329280676e+20","3.578133708581275e+20","3537.3799314"
1718112047,20068845,"3.1878434329153025e+20","3.728058610436735e+20","3537.3799314"
1718112167,20068855,"3.1878434329153025e+20","3.728058610436735e+20","3537.3799314"
1718112215,20068859,"3.18877155278241e+20","3.729144010436735e+20","3537.3799314"
1718112335,20068869,"3.18877155278241e+20","3.729144010436735e+20","3537.3799314"
1718112515,20068884,"3.18877155278241e+20","3.729144010436735e+20","3537.3799314"
1718112635,20068894,"3.18877155278241e+20","3.729144010436735e+20","3537.3799314"
1718112719,20068901,"3.1979210668583695e+20","3.739844010436735e+20","3537.3799314"
1718112851,20068912,"3.198861671109169e+20","3.740944010436735e+20","3537.3799314"
1718113079,20068931,"3.58365431916355e+20","4.190944010436735e+20","3537.3799314"
1718113127,20068935,"3.58365431916355e+20","4.190944010436735e+20","3537.3799314"
1718113247,20068945,"3.58365431916355e+20","4.190944010436735e+20","3537.3799314"
1718113283,20068948,"3.58365431916355e+20","4.190944010436735e+20","3537.3799314"
1718113367,20068955,"3.58365431916355e+20","4.190944010436735e+20","3537.3799314"
1718113427,20068960,"3.58365431916355e+20","4.190944010436735e+20","3537.3799314"
1718113751,20068987,"3.5836544046730274e+20","4.1909441104367354e+20","3517.55"
1718114147,20069020,"3.58366496139854e+20","4.190956456115647e+20","3517.55"
1718114159,20069021,"3.840193393434794e+20","4.490956456115647e+20","3517.55"
1718114279,20069031,"3.840193393434794e+20","4.490956456115647e+20","3513.82"
1718114303,20069033,"3.947926783942286e+20","4.6169464561156476e+20","3513.82"
1718114423,20069043,"4.0702053365462335e+20","4.7599464561156476e+20","3513.82"
1718114447,20069045,"4.164265761626193e+20","4.8699464561156476e+20","3513.82"
1718114459,20069046,"4.181367657095277e+20","4.8899464561156476e+20","3513.82"
1718114543,20069053,"4.2027450264316314e+20","4.9149464561156476e+20","3513.82"
1718114603,20069058,"5.3229191796566065e+20","6.224946456115648e+20","3513.82"
1718114675,20069064,"5.3229191796566065e+20","6.224946456115648e+20","3513.82"
1718114699,20069066,"5.3229191796566065e+20","6.224946456115648e+20","3513.82"
1718114747,20069070,"7.469207061026596e+20","8.734946456115648e+20","3513.82"
1718114771,20069072,"7.86255065681552e+20","9.194946456115648e+20","3513.82"
1718114819,20069076,"7.86255065681552e+20","9.194946456115648e+20","3513.82"
1718114903,20069083,"7.86255065681552e+20","9.194946456115648e+20","3513.82"
1718115071,20069097,"7.86255065681552e+20","9.194946456115648e+20","3513.82"
1718115239,20069111,"7.888203500019144e+20","9.224946456115648e+20","3513.82"
1718115299,20069116,"7.888203500019144e+20","9.224946456115648e+20","3513.82"
1718115323,20069118,"1.0785652398654959e+21","1.2613399980315648e+21","3532.62"
1718115335,20069119,"1.0795913535936409e+21","1.2625399980315648e+21","3532.62"
1718115383,20069123,"1.0821566379140034e+21","1.2655399980315648e+21","3532.62"
1718115527,20069135,"1.082968977948785e+21","1.2664899980315648e+21","3532.62"
1718115647,20069145,"1.082968977948785e+21","1.2664899980315648e+21","3532.62"
1718115947,20069170,"1.082968977948785e+21","1.2664899980315648e+21","3532.62"
1718115959,20069171,"1.1496663702782109e+21","1.3444899980315648e+21","3532.62"
1718116247,20069195,"1.1496663702782109e+21","1.3444899980315648e+21","3532.62"
1718116331,20069202,"1.1497689816510254e+21","1.3446099980315648e+21","3532.62"
1718116451,20069212,"1.2677779285137867e+21","1.48261686057624e+21","3532.62"
1718116523,20069218,"1.2687185327645862e+21","1.48371686057624e+21","3514.40272909"
1718116571,20069222,"1.2687185327645862e+21","1.48371686057624e+21","3514.40272909"
1718116619,20069226,"1.2687185327645862e+21","1.48371686057624e+21","3514.40272909"
1718116643,20069228,"1.2687185327645862e+21","1.48371686057624e+21","3514.40272909"
1718116655,20069229,"1.2687185327645862e+21","1.48371686057624e+21","3514.40272909"
1718116667,20069230,"1.269544297787311e+21","1.48468256057624e+21","3514.40272909"
1718116691,20069232,"1.3695442977773537e+21","1.6016286618675509e+21","3514.40272909"
1718116703,20069233,"1.3704847310091987e+21","1.6027284618675508e+21","3514.40272909"
1718116751,20069237,"1.371339825782653e+21","1.6037284618675508e+21","3514.40272909"
1718116811,20069242,"1.371339825782653e+21","1.6037284618675508e+21","3514.40272909"
1718116859,20069246,"1.371339825782653e+21","1.6037284618675508e+21","3514.40272909"
1718116883,20069248,"1.371339825782653e+21","1.6037284618675508e+21","3514.40272909"
1718116907,20069250,"1.3714723654725382e+21","1.6038834618675508e+21","3514.40272909"
1718117087,20069265,"1.3714723654725382e+21","1.6038834618675508e+21","3514.40272909"
1718117159,20069271,"1.3745507066569734e+21","1.6074834618675508e+21","3514.40272909"
1718117171,20069272,"1.3745507066569734e+21","1.6074834618675508e+21","3514.40272909"
1718117243,20069278,"1.3756623298624637e+21","1.608783461867551e+21","3514.40272909"
1718117267,20069280,"1.3760898772491908e+21","1.6092834618675508e+21","3514.40272909"
1718117303,20069283,"1.3760898772491908e+21","1.6092834618675508e+21","3514.40272909"
1718117351,20069287,"1.575089877229376e+21","1.8420062034372592e+21","3514.40272909"
1718117399,20069291,"1.575089877229376e+21","1.8420062034372592e+21","3514.40272909"
1718117483,20069298,"1.575089877229376e+21","1.8420062034372592e+21","3514.40272909"
1718117507,20069300,"1.675089877219419e+21","1.9589523047285698e+21","3514.40272909"
1718117651,20069312,"1.6940543314008243e+21","1.9811304945271085e+21","3514.40272909"
1718117675,20069314,"1.6957645209477327e+21","1.9831304945271085e+21","3514.40272909"
1718117687,20069315,"1.6958799587421488e+21","1.9832654945271087e+21","3514.40272909"
1718117891,20069331,"1.6959654687421403e+21","1.9833654951383227e+21","3515.90226"
1718117927,20069334,"1.6959654687421403e+21","1.9833654951383227e+21","3515.90226"
1718117963,20069337,"1.6993858478359571e+21","1.9873654951383227e+21","3515.90226"
1718118035,20069343,"1.70101052790552e+21","1.989265495138323e+21","3515.90226"
1718118167,20069354,"1.70101052790552e+21","1.989265495138323e+21","3515.90226"
1718118251,20069361,"1.713927962762342e+21","2.0043719315917253e+21","3515.90226"
1718118335,20069368,"1.71405366169404e+21","2.0045189315917253e+21","3515.90226"
1718118467,20069379,"1.724163661693033e+21","2.0163421824322767e+21","3515.90226"
1718118515,20069383,"1.724163661693033e+21","2.0163421824322767e+21","3515.90226"
1718118719,20069400,"1.7496056239648117e+21","2.0460955654040904e+21","3515.90226"
1718118755,20069403,"1.749709945527173e+21","2.0462175654040903e+21","3515.90226"
1718119007,20069424,"1.7522752298475357e+21","2.0492175654040903e+21","3515.90226"
1718119079,20069430,"1.752403494063554e+21","2.0493675654040904e+21","3515.90226"
1718119199,20069440,"1.75266002249559e+21","2.0496675654040905e+21","3515.90226"
1718119319,20069450,"1.75266002249559e+21","2.0496675654040905e+21","3515.90226"
1718119367,20069454,"1.8379300224870997e+21","2.1493875059751911e+21","3515.90226"
1718119451,20069461,"1.8379300224870997e+21","2.1493875059751911e+21","3515.90226"
1718119655,20069478,"1.8388449738946956e+21","2.1504575059751912e+21","3515.90226"
1718119727,20069484,"1.83894758526751e+21","2.1505775059751912e+21","3515.90226"
1718119751,20069486,"1.83894758526751e+21","2.1505775059751912e+21","3515.90226"
1718119811,20069491,"1.8759475852638258e+21","2.1938475634529762e+21","3515.90226"
1718119835,20069493,"1.8759475852638258e+21","2.1938475634529762e+21","3515.90226"
1718120003,20069507,"1.87680268003728e+21","2.1948475634529762e+21","3515.90226"
1718120063,20069512,"1.8773157369013527e+21","2.1954475634529762e+21","3515.90226"
1718120087,20069514,"1.8795827214099958e+21","2.198098713452976e+21","3515.90226"
1718120243,20069527,"1.8898763437418894e+21","2.210136703452976e+21","3495.0284"
1718120255,20069528,"1.892869175448979e+21","2.213636703452976e+21","3495.0284"
1718120387,20069539,"1.892869175448979e+21","2.213636703452976e+21","3495.0284"
1718120555,20069552,"1.8965717358180355e+21","2.217966703452976e+21","3462.3"
1718120627,20069558,"1.8965717358180355e+21","2.217966703452976e+21","3462.3"
1718120747,20069568,"1.8977261137621987e+21","2.219316703452976e+21","3462.3"
1718120771,20069570,"1.8977261137621987e+21","2.219316703452976e+21","3462.3"
1718120831,20069575,"1.9327261137587137e+21","2.2602478389049347e+21","3462.3"
1718120867,20069578,"1.9327261137587137e+21","2.2602478389049347e+21","3462.3"
1718120999,20069589,"1.9344363033056222e+21","2.2622478389049347e+21","3462.3"
1718121059,20069594,"1.934543190152304e+21","2.262372838904935e+21","3462.3"
1718121083,20069596,"1.934543190152304e+21","2.262372838904935e+21","3462.3"
1718121095,20069597,"1.9526070296173533e+21","2.2834977949049348e+21","3462.3"
1718121203,20069606,"1.9543214951071825e+21","2.2855027954534748e+21","3462.3"
1718121635,20069642,"1.9544724951071675e+21","2.2856793840664246e+21","3450.53844"
1718121959,20069668,"1.954575106479982e+21","2.2857993840664246e+21","3450.53844"
1718122103,20069680,"1.954575106479982e+21","2.2857993840664246e+21","3471.59"
1718122187,20069687,"1.954575106479982e+21","2.2857993840664246e+21","3471.59"
1718122223,20069690,"1.955772239162818e+21","2.2871993840664246e+21","3471.59"
1718122259,20069693,"1.9657722391618223e+21","2.2988939941955557e+21","3471.59"
1718122355,20069701,"1.9657722391618223e+21","2.2988939941955557e+21","3471.59"
1718122427,20069707,"1.9657722391618223e+21","2.2988939941955557e+21","3471.59"
1718122475,20069711,"1.9670548813220036e+21","2.3003939941955558e+21","3471.59"
1718122535,20069716,"1.9680621813219032e+21","2.301571992273863e+21","3471.59"
1718122655,20069726,"1.9690882950500482e+21","2.302771992273863e+21","3471.59"
1718122703,20069730,"1.97763924278459e+21","2.312771992273863e+21","3471.59"
1718122799,20069738,"1.9778855100793448e+21","2.313059992273863e+21","3471.59"
1718122823,20069740,"1.9779718746514637e+21","2.313160992273863e+21","3471.59"
1718122859,20069743,"1.9790065393273432e+21","2.3143709922738632e+21","3471.59"
1718122895,20069746,"1.9806312193969063e+21","2.316270992273863e+21","3471.59"
1718122919,20069748,"2.158632871849361e+21","2.524436985071845e+21","3471.59"
1718122943,20069750,"2.158632871849361e+21","2.524436985071845e+21","3471.59"
1718122967,20069752,"2.159060419236088e+21","2.5249369850718454e+21","3471.59"
1718123039,20069758,"2.159060419236088e+21","2.5249369850718454e+21","3471.59"
1718123399,20069788,"2.1591621755141292e+21","2.525055985071845e+21","3471.59"
1718123423,20069790,"2.1591621755141292e+21","2.525055985071845e+21","3471.59"
1718123495,20069796,"2.1591621755141292e+21","2.525055985071845e+21","3471.59"
1718123771,20069819,"2.159675175514078e+21","2.5256559185714694e+21","3471.59"
1718123927,20069831,"2.159675175514078e+21","2.5256559185714694e+21","3471.59"
1718124023,20069839,"2.1605388212352668e+21","2.5266659185714696e+21","3471.59"
1718124083,20069844,"2.1607098401899576e+21","2.5268659185714693e+21","3471.59"
1718124131,20069848,"2.161246839707687e+21","2.5274939185714697e+21","3471.59"
1718124155,20069850,"2.1614178586623777e+21","2.5276939185714695e+21","3471.59"
1718124227,20069856,"2.161862507944574e+21","2.5282139185714697e+21","3471.59"
1718124287,20069861,"2.1620420778469991e+21","2.5284239185714694e+21","3471.59"
1718124299,20069862,"2.1621703420630173e+21","2.5285739185714695e+21","3471.59"
1718124443,20069874,"2.181979742061045e+21","2.5517402395606704e+21","3471.59"
1718124467,20069876,"2.1859797420606465e+21","2.5564180836123227e+21","3471.59"
1718124587,20069886,"2.1864842479769844e+21","2.557008083612323e+21","3471.59"
1718124611,20069888,"2.1869847479769348e+21","2.557593398849286e+21","3471.59"
1718124743,20069899,"2.1869847479769348e+21","2.557593398849286e+21","3471.59"
1718124935,20069915,"2.219691683183678e+21","2.595842884429256e+21","3452.80835454"
1718124971,20069918,"2.2198712530861034e+21","2.5960528844292557e+21","3452.80835454"
1718125019,20069922,"2.2198712530861034e+21","2.5960528844292557e+21","3452.80835454"
1718125091,20069928,"2.2205125741661942e+21","2.596802884429256e+21","3452.80835454"
1718125151,20069933,"2.220982876291594e+21","2.597352884429256e+21","3452.80835454"
1718125343,20069949,"2.220982876291594e+21","2.597352884429256e+21","3452.80835454"
1718125355,20069950,"2.2218379710650481e+21","2.598352884429256e+21","3452.80835454"
1718125403,20069954,"2.2218379710650481e+21","2.598352884429256e+21","3452.80835454"
1718125427,20069956,"2.2228379710649485e+21","2.599522345442169e+21","3452.80835454"
1718125475,20069960,"2.2474647005404287e+21","2.628322345442169e+21","3452.80835454"
1718125595,20069970,"2.2964647005355497e+21","2.6856259350749113e+21","3452.80835454"
1718125643,20069974,"2.3006963205351284e+21","2.690574649686375e+21","3452.80835454"
1718125679,20069977,"2.3006963205351284e+21","2.690574649686375e+21","3452.80835454"
1718125703,20069979,"2.3059863205346017e+21","2.696761098444685e+21","3452.80835454"
1718125727,20069981,"2.311971110534006e+21","2.7037600770201574e+21","3452.80835454"
1718125763,20069983,"2.3120386630211087e+21","2.7038390770201573e+21","3452.80835454"
1718125871,20069992,"2.352038663017126e+21","2.7506175175366814e+21","3452.80835454"
1718125919,20069996,"2.3594779875461772e+21","2.7593175175366815e+21","3452.80835454"
1718126039,20070006,"2.3600680029398607e+21","2.7600075175366817e+21","3452.80835454"
1718126147,20070015,"2.391065188477575e+21","2.7962575175366817e+21","3452.80835454"
1718126171,20070017,"2.391920283251029e+21","2.7972575175366814e+21","3452.80835454"
1718126183,20070018,"2.391920283251029e+21","2.7972575175366814e+21","3452.80835454"
1718126207,20070020,"2.392476094853774e+21","2.7979075175366813e+21","3452.80835454"
1718126279,20070026,"2.4311941896234583e+21","2.8431868198686105e+21","3452.80835454"
1718126375,20070034,"2.516703666968876e+21","2.9431868198686105e+21","3452.80835454"
1718126399,20070036,"2.5252546147034176e+21","2.9531868198686105e+21","3452.80835454"
1718126411,20070037,"2.525372489517939e+21","2.9533246698686104e+21","3452.80835454"
1718126423,20070038,"2.5258940973297456e+21","2.9539346698686106e+21","3452.80835454"
1718126459,20070041,"2.526928762005625e+21","2.9551446698686106e+21","3452.80835454"
1718126483,20070043,"2.5277068982494686e+21","2.9560546698686104e+21","3452.80835454"
1718126495,20070044,"2.5278022413167084e+21","2.9561661698686106e+21","3452.80835454"
1718126615,20070054,"2.5286573360901626e+21","2.9571661698686103e+21","3452.80835454"
1718126627,20070055,"2.5286573360901626e+21","2.9571661698686103e+21","3452.80835454"
1718126723,20070063,"2.5287600842781407e+21","2.9572863298686104e+21","3452.80835454"
1718126747,20070065,"2.5290850202920535e+21","2.9576663298686106e+21","3452.80835454"
1718126843,20070073,"2.532085020291755e+21","2.96117471290735e+21","3452.80835454"
1718127023,20070088,"2.532174805242968e+21","2.9612797129073497e+21","3435.13"
1718127083,20070093,"2.5330483052428803e+21","2.9623012371021294e+21","3435.13"
1718127107,20070095,"2.533135524909773e+21","2.9624032371021295e+21","3435.13"
1718127131,20070097,"2.533135524909773e+21","2.9624032371021295e+21","3435.13"
1718127167,20070100,"2.533135524909773e+21","2.9624032371021295e+21","3435.13"
1718127239,20070106,"2.53346901187142e+21","2.9627932371021296e+21","3435.13"
1718127251,20070107,"2.53346901187142e+21","2.9627932371021296e+21","3435.13"
1718127275,20070109,"2.53346901187142e+21","2.9627932371021296e+21","3435.13"
1718127287,20070110,"2.53346901187142e+21","2.9627932371021296e+21","3435.13"
1718127335,20070114,"2.53346901187142e+21","2.9627932371021296e+21","3435.13"
1718127347,20070115,"2.53346901187142e+21","2.9627932371021296e+21","3435.13"
1718127371,20070117,"2.53346901187142e+21","2.9627932371021296e+21","3435.13"
1718127383,20070118,"2.5335611714208184e+21","2.962901014102129e+21","3435.13"
1718127407,20070120,"2.5335611714208184e+21","2.962901014102129e+21","3435.13"
1718127419,20070121,"2.53531182426385e+21","2.9649483343494046e+21","3435.13"
1718127431,20070122,"2.537877108584213e+21","2.9679483343494043e+21","3435.13"
1718127443,20070123,"2.538005372800231e+21","2.9680983343494044e+21","3435.13"
1718127491,20070127,"2.538005372800231e+21","2.9680983343494044e+21","3435.13"
1718127527,20070130,"2.538860467573685e+21","2.9690983343494047e+21","3435.13"
1718127539,20070131,"2.5433497151343197e+21","2.9743483343494043e+21","3435.13"
1718127599,20070136,"2.5436139394193173e+21","2.9746573343494043e+21","3435.13"
1718127635,20070139,"2.5436139394193173e+21","2.9746573343494043e+21","3435.13"
1718127647,20070140,"2.54748027112632e+21","2.979178858544184e+21","3435.13"
1718127683,20070143,"2.5483353201262346e+21","2.9801788050138144e+21","3435.13"
1718127707,20070145,"2.5486080953589663e+21","2.9804978050138143e+21","3435.13"
1718127731,20070147,"2.550395243435486e+21","2.9825878050138143e+21","3435.13"
1718127755,20070149,"2.5505038404717144e+21","2.9827148050138147e+21","3435.13"
1718127791,20070152,"2.5508038404716846e+21","2.9830656433176885e+21","3435.13"
1718127851,20070157,"2.5511758066981373e+21","2.9835006433176883e+21","3435.13"
1718127875,20070159,"2.5528718469628067e+21","2.9854840962837475e+21","3435.13"
1718127911,20070162,"2.553745346962719e+21","2.9865056204785273e+21","3435.13"
1718127935,20070164,"2.553745346962719e+21","2.9865056204785273e+21","3435.13"
1718127983,20070168,"2.554249852879057e+21","2.987095620478527e+21","3435.13"
1718128019,20070171,"2.554249852879057e+21","2.987095620478527e+21","3435.13"
1718128043,20070173,"2.554249852879057e+21","2.987095620478527e+21","3435.13"
1718128067,20070175,"2.554685951213519e+21","2.987605620478527e+21","3435.13"
1718128079,20070176,"2.5548997249068827e+21","2.9878556204785273e+21","3435.13"
1718128187,20070185,"2.5548997249068827e+21","2.9878556204785273e+21","3453.09"
1718128247,20070190,"2.5558889733330934e+21","2.9890125079451816e+21","3453.09"
1718128271,20070192,"2.556273765981148e+21","2.9894625079451813e+21","3453.09"
1718128307,20070195,"2.5566927624201406e+21","2.989952507945181e+21","3453.09"
1718128331,20070197,"2.5605412674197573e+21","2.9944531845006827e+21","3453.09"
1718128367,20070200,"2.5607977958517936e+21","2.994753184500683e+21","3453.09"
1718128391,20070202,"2.5613920558517343e+21","2.9954481484022164e+21","3453.09"
1718128415,20070204,"2.561676055851706e+21","2.995780275329884e+21","3453.09"
1718128751,20070232,"2.561959055851678e+21","2.996111232796538e+21","3472.29"
1718128763,20070233,"2.562959516736619e+21","2.9972812327965384e+21","3472.29"
1718128787,20070235,"2.565469706283448e+21","3.0002168016068684e+21","3472.29"
1718128847,20070240,"2.565469706283448e+21","3.0002168016068684e+21","3472.29"
1718128859,20070241,"2.5697537310984535e+21","3.0052268016068686e+21","3472.29"
1718128883,20070243,"2.5697537310984535e+21","3.0052268016068686e+21","3472.29"
1718128931,20070247,"2.5697537310984535e+21","3.0052268016068686e+21","3472.29"
1718128991,20070252,"2.5705961079854905e+21","3.006211928534536e+21","3472.29"
1718129015,20070254,"2.572306297532399e+21","3.008211928534536e+21","3472.29"
1718129039,20070256,"2.572306297532399e+21","3.008211928534536e+21","3472.29"
1718129051,20070257,"2.572733844919126e+21","3.008711928534536e+21","3472.29"
1718129075,20070259,"2.57299038190211e+21","3.0090119385345357e+21","3472.29"
1718129087,20070260,"2.57299038190211e+21","3.0090119385345357e+21","3472.29"
1718129099,20070261,"2.5732452856540766e+21","3.009310038534536e+21","3472.29"
1718129159,20070266,"2.5749640261487197e+21","3.011320038534536e+21","3472.29"
